stage,day_count,source,target,weight
1000000,0,LevelDown,RewardPatrol,1
1000000,0,ResourceShop,,5
1000000,0,ResourceShop,ResourceShop,4
1000000,0,ResourceShop,RewardPatrol,2
1000000,0,ResourceShop,RewardStage,10
1000000,0,RewardPatrol,RewardStage,1
1000000,0,RewardStage,,8
1000000,0,RewardStage,LevelDown,2
1000000,0,RewardStage,ResourceShop,13
1000000,0,RewardStage,RewardPatrol,3
1000000,0,RewardStage,RewardStage,6
1000000,1,ChapterPack,FirstPurchase,1
1000000,1,ChapterPack,RewardPatrol,2
1000000,1,ChestItem,,1
1000000,1,ChestItem,ChestItem,24
1000000,1,ChestItem,DailyReward,2
1000000,1,ChestItem,Mission,22
1000000,1,ChestItem,ResourceShop,1
1000000,1,ChestItem,RewardPatrol,1
1000000,1,ChestItem,RewardStage,2
1000000,1,DailyReward,,1
1000000,1,DailyReward,Mission,10
1000000,1,DailyReward,RewardPatrol,3
1000000,1,DailyReward,RewardStage,1
1000000,1,DailyShop,DailyReward,1
1000000,1,DailyShop,DailyShop,7
1000000,1,DailyShop,Mission,4
1000000,1,DailyShop,ResourceShop,1
1000000,1,DailyShop,RewardPatrol,8
1000000,1,FirstPurchase,RewardPatrol,2
1000000,1,LevelDown,,7
1000000,1,LevelDown,DailyShop,1
1000000,1,LevelDown,LevelDown,19
1000000,1,LevelDown,Mission,1
1000000,1,LevelDown,ResourceShop,18
1000000,1,LevelDown,RewardPatrol,22
1000000,1,LevelDown,RewardStage,21
1000000,1,Mission,,11
1000000,1,Mission,ChestItem,28
1000000,1,Mission,DailyReward,5
1000000,1,Mission,DailyShop,2
1000000,1,Mission,Mission,170
1000000,1,Mission,QuickPatrol,4
1000000,1,Mission,ResourceShop,10
1000000,1,Mission,RewardPatrol,35
1000000,1,Mission,RewardStage,4
1000000,1,Mission,TrialReward,1
1000000,1,QuickPatrol,DailyReward,1
1000000,1,QuickPatrol,DailyShop,1
1000000,1,QuickPatrol,LevelDown,1
1000000,1,QuickPatrol,Mission,1
1000000,1,QuickPatrol,QuickPatrol,3
1000000,1,QuickPatrol,RewardPatrol,2
1000000,1,QuickPatrol,RewardStage,1
1000000,1,ResourceShop,,328
1000000,1,ResourceShop,ChapterPack,2
1000000,1,ResourceShop,ChestItem,1
1000000,1,ResourceShop,DailyReward,4
1000000,1,ResourceShop,DailyShop,1
1000000,1,ResourceShop,FirstPurchase,1
1000000,1,ResourceShop,LevelDown,20
1000000,1,ResourceShop,Mission,14
1000000,1,ResourceShop,QuickPatrol,1
1000000,1,ResourceShop,ResourceShop,555
1000000,1,ResourceShop,RewardPatrol,373
1000000,1,ResourceShop,RewardStage,1221
1000000,1,ResourceShop,TrialReward,1
1000000,1,RewardPatrol,,16
1000000,1,RewardPatrol,ChestItem,2
1000000,1,RewardPatrol,DailyReward,2
1000000,1,RewardPatrol,DailyShop,9
1000000,1,RewardPatrol,LevelDown,5
1000000,1,RewardPatrol,Mission,60
1000000,1,RewardPatrol,QuickPatrol,3
1000000,1,RewardPatrol,ResourceShop,7
1000000,1,RewardPatrol,RewardPatrol,79
1000000,1,RewardPatrol,RewardStage,15
1000000,1,RewardPatrol,TrialReward,1
1000000,1,RewardStage,,856
1000000,1,RewardStage,ChapterPack,2
1000000,1,RewardStage,DailyReward,2
1000000,1,RewardStage,DailyShop,3
1000000,1,RewardStage,LevelDown,47
1000000,1,RewardStage,Mission,33
1000000,1,RewardStage,ResourceShop,1302
1000000,1,RewardStage,RewardPatrol,700
1000000,1,RewardStage,RewardStage,575
1000000,1,RewardStage,TrialReward,1
1000000,1,TrialReward,DailyShop,2
1000000,1,TrialReward,LevelDown,1
1000000,1,TrialReward,RewardPatrol,2
1000000,10,ChestItem,,1
1000000,10,ChestItem,ChestItem,3
1000000,10,ChestItem,DailyReward,1
1000000,10,ChestItem,DailyShop,2
1000000,10,ChestItem,LevelDown,1
1000000,10,ChestItem,Mission,5
1000000,10,ChestItem,ResourceShop,2
1000000,10,ChestItem,RewardPatrol,1
1000000,10,ChestItem,TrialReward,2
1000000,10,DailyReward,ChestItem,5
1000000,10,DailyReward,DailyReward,1
1000000,10,DailyShop,LevelDown,2
1000000,10,DailyShop,ResourceShop,3
1000000,10,DailyShop,RewardPatrol,2
1000000,10,DailyShop,TrialReward,1
1000000,10,LevelDown,LevelDown,1
1000000,10,LevelDown,Mission,1
1000000,10,LevelDown,TrialReward,3
1000000,10,Mission,ChestItem,10
1000000,10,Mission,DailyReward,1
1000000,10,Mission,Mission,13
1000000,10,Mission,RewardPatrol,5
1000000,10,QuickPatrol,DailyReward,1
1000000,10,QuickPatrol,DailyShop,1
1000000,10,QuickPatrol,Mission,1
1000000,10,QuickPatrol,QuickPatrol,3
1000000,10,QuickPatrol,ResourceShop,1
1000000,10,QuickPatrol,RewardPatrol,1
1000000,10,ResourceShop,,2
1000000,10,ResourceShop,DailyShop,2
1000000,10,ResourceShop,QuickPatrol,1
1000000,10,ResourceShop,ResourceShop,2
1000000,10,ResourceShop,RewardPatrol,6
1000000,10,RewardPatrol,DailyReward,3
1000000,10,RewardPatrol,DailyShop,1
1000000,10,RewardPatrol,LevelDown,1
1000000,10,RewardPatrol,Mission,3
1000000,10,RewardPatrol,QuickPatrol,4
1000000,10,RewardPatrol,ResourceShop,2
1000000,10,RewardPatrol,RewardPatrol,9
1000000,10,RewardPatrol,TrialReward,3
1000000,10,TrialReward,DailyShop,1
1000000,10,TrialReward,Mission,1
1000000,10,TrialReward,RewardPatrol,3
1000000,10,TrialReward,TrialReward,4
1000000,11,ChestItem,,1
1000000,11,ChestItem,ChestItem,2
1000000,11,ChestItem,DailyReward,2
1000000,11,ChestItem,DailyShop,1
1000000,11,ChestItem,Mission,2
1000000,11,ChestItem,ResourceShop,1
1000000,11,DailyReward,DailyReward,2
1000000,11,DailyReward,DailyShop,2
1000000,11,DailyReward,RewardPatrol,2
1000000,11,DailyShop,DailyShop,5
1000000,11,DailyShop,Mission,1
1000000,11,DailyShop,ResourceShop,4
1000000,11,DailyShop,TrialReward,1
1000000,11,Mission,ChestItem,5
1000000,11,Mission,Mission,23
1000000,11,Mission,RewardPatrol,2
1000000,11,QuickPatrol,Mission,1
1000000,11,QuickPatrol,QuickPatrol,1
1000000,11,ResourceShop,,1
1000000,11,ResourceShop,DailyReward,1
1000000,11,ResourceShop,RewardPatrol,4
1000000,11,ResourceShop,TrialReward,1
1000000,11,RewardPatrol,,3
1000000,11,RewardPatrol,ChestItem,1
1000000,11,RewardPatrol,DailyShop,2
1000000,11,RewardPatrol,Mission,4
1000000,11,RewardPatrol,QuickPatrol,1
1000000,11,RewardPatrol,ResourceShop,1
1000000,11,RewardPatrol,RewardPatrol,7
1000000,11,RewardPatrol,TrialReward,2
1000000,11,TrialReward,DailyReward,2
1000000,11,TrialReward,DailyShop,1
1000000,11,TrialReward,RewardPatrol,3
1000000,11,TrialReward,TrialReward,2
1000000,12,ChestItem,,1
1000000,12,ChestItem,ChestItem,3
1000000,12,ChestItem,DailyShop,1
1000000,12,ChestItem,Mission,5
1000000,12,ChestItem,RewardPatrol,1
1000000,12,ChestItem,TrialReward,1
1000000,12,DailyReward,ChestItem,2
1000000,12,DailyReward,DailyReward,6
1000000,12,DailyShop,,1
1000000,12,DailyShop,DailyReward,1
1000000,12,DailyShop,DailyShop,2
1000000,12,DailyShop,Mission,1
1000000,12,DailyShop,ResourceShop,1
1000000,12,DailyShop,RewardPatrol,1
1000000,12,Mission,,2
1000000,12,Mission,ChestItem,6
1000000,12,Mission,DailyReward,1
1000000,12,Mission,Mission,43
1000000,12,Mission,RewardPatrol,1
1000000,12,Mission,TrialReward,1
1000000,12,QuickPatrol,RewardPatrol,1
1000000,12,ResourceShop,RewardPatrol,1
1000000,12,RewardPatrol,,3
1000000,12,RewardPatrol,ChestItem,1
1000000,12,RewardPatrol,DailyShop,2
1000000,12,RewardPatrol,Mission,2
1000000,12,RewardPatrol,QuickPatrol,1
1000000,12,RewardPatrol,RewardPatrol,4
1000000,12,TrialReward,DailyShop,1
1000000,12,TrialReward,RewardPatrol,1
1000000,12,TrialReward,TrialReward,2
1000000,13,ChestItem,ChestItem,2
1000000,13,ChestItem,Mission,2
1000000,13,ChestItem,RewardPatrol,1
1000000,13,DailyReward,DailyShop,1
1000000,13,DailyReward,RewardPatrol,1
1000000,13,DailyReward,TrialReward,1
1000000,13,DailyShop,DailyShop,4
1000000,13,DailyShop,LevelDown,1
1000000,13,DailyShop,Mission,1
1000000,13,DailyShop,TrialReward,1
1000000,13,LevelDown,ResourceShop,1
1000000,13,Mission,ChestItem,3
1000000,13,Mission,DailyReward,1
1000000,13,Mission,Mission,4
1000000,13,QuickPatrol,,1
1000000,13,ResourceShop,,1
1000000,13,ResourceShop,RewardPatrol,1
1000000,13,RewardPatrol,,1
1000000,13,RewardPatrol,DailyShop,2
1000000,13,RewardPatrol,QuickPatrol,1
1000000,13,RewardPatrol,RewardStage,1
1000000,13,RewardPatrol,TrialReward,3
1000000,13,RewardStage,ResourceShop,1
1000000,13,RewardStage,RewardStage,1
1000000,13,TrialReward,,3
1000000,13,TrialReward,Mission,1
1000000,13,TrialReward,RewardPatrol,2
1000000,13,TrialReward,TrialReward,2
1000000,14,ChestItem,TrialReward,1
1000000,14,DailyShop,Mission,1
1000000,14,DailyShop,ResourceShop,1
1000000,14,Mission,ChestItem,1
1000000,14,Mission,Mission,9
1000000,14,QuickPatrol,DailyShop,1
1000000,14,ResourceShop,DailyShop,1
1000000,14,RewardPatrol,,1
1000000,14,RewardPatrol,Mission,1
1000000,14,RewardPatrol,QuickPatrol,1
1000000,14,RewardPatrol,RewardPatrol,1
1000000,14,TrialReward,RewardPatrol,1
1000000,15,DailyShop,DailyShop,1
1000000,15,DailyShop,ResourceShop,1
1000000,15,ResourceShop,RewardPatrol,1
1000000,15,RewardPatrol,DailyShop,1
1000000,16,DailyShop,,1
1000000,16,RewardPatrol,,1
1000000,2,ChapterPack,FirstPurchase,1
1000000,2,ChapterPack,RewardPatrol,3
1000000,2,ChestItem,,1
1000000,2,ChestItem,ChestItem,25
1000000,2,ChestItem,DailyReward,6
1000000,2,ChestItem,DailyShop,1
1000000,2,ChestItem,LevelDown,1
1000000,2,ChestItem,Mission,31
1000000,2,ChestItem,QuickPatrol,1
1000000,2,ChestItem,ResourceShop,1
1000000,2,ChestItem,RewardPatrol,9
1000000,2,ChestItem,RewardStage,3
1000000,2,ChestItem,TrialReward,1
1000000,2,DailyReward,,1
1000000,2,DailyReward,ChestItem,8
1000000,2,DailyReward,DailyReward,8
1000000,2,DailyReward,Mission,5
1000000,2,DailyReward,ResourceShop,2
1000000,2,DailyReward,RewardPatrol,2
1000000,2,DailyReward,RewardStage,4
1000000,2,DailyShop,,1
1000000,2,DailyShop,DailyShop,20
1000000,2,DailyShop,LevelDown,1
1000000,2,DailyShop,Mission,5
1000000,2,DailyShop,ResourceShop,17
1000000,2,DailyShop,RewardPatrol,19
1000000,2,DailyShop,RewardStage,1
1000000,2,FirstPurchase,LevelDown,1
1000000,2,FirstPurchase,RewardPatrol,2
1000000,2,LevelDown,,6
1000000,2,LevelDown,LevelDown,13
1000000,2,LevelDown,Mission,2
1000000,2,LevelDown,ResourceShop,7
1000000,2,LevelDown,RewardPatrol,19
1000000,2,LevelDown,RewardStage,4
1000000,2,LevelDown,TrialReward,1
1000000,2,Mission,,26
1000000,2,Mission,ChestItem,45
1000000,2,Mission,DailyReward,7
1000000,2,Mission,DailyShop,11
1000000,2,Mission,LevelDown,2
1000000,2,Mission,Mission,350
1000000,2,Mission,QuickPatrol,3
1000000,2,Mission,ResourceShop,40
1000000,2,Mission,RewardPatrol,32
1000000,2,Mission,RewardStage,17
1000000,2,QuickPatrol,,2
1000000,2,QuickPatrol,DailyReward,1
1000000,2,QuickPatrol,Mission,1
1000000,2,QuickPatrol,QuickPatrol,6
1000000,2,QuickPatrol,RewardPatrol,6
1000000,2,QuickPatrol,RewardStage,2
1000000,2,QuickPatrol,TrialReward,1
1000000,2,ResourceShop,,196
1000000,2,ResourceShop,ChapterPack,3
1000000,2,ResourceShop,ChestItem,2
1000000,2,ResourceShop,DailyReward,1
1000000,2,ResourceShop,DailyShop,7
1000000,2,ResourceShop,FirstPurchase,2
1000000,2,ResourceShop,LevelDown,16
1000000,2,ResourceShop,Mission,30
1000000,2,ResourceShop,QuickPatrol,3
1000000,2,ResourceShop,ResourceShop,318
1000000,2,ResourceShop,RewardPatrol,254
1000000,2,ResourceShop,RewardStage,364
1000000,2,ResourceShop,TrialReward,1
1000000,2,RewardPatrol,,25
1000000,2,RewardPatrol,ChestItem,3
1000000,2,RewardPatrol,DailyReward,8
1000000,2,RewardPatrol,DailyShop,37
1000000,2,RewardPatrol,LevelDown,7
1000000,2,RewardPatrol,Mission,122
1000000,2,RewardPatrol,QuickPatrol,4
1000000,2,RewardPatrol,ResourceShop,29
1000000,2,RewardPatrol,RewardPatrol,131
1000000,2,RewardPatrol,RewardStage,27
1000000,2,RewardPatrol,TrialReward,8
1000000,2,RewardStage,,245
1000000,2,RewardStage,DailyReward,2
1000000,2,RewardStage,LevelDown,8
1000000,2,RewardStage,Mission,9
1000000,2,RewardStage,ResourceShop,341
1000000,2,RewardStage,RewardPatrol,243
1000000,2,RewardStage,RewardStage,154
1000000,2,TrialReward,DailyShop,1
1000000,2,TrialReward,LevelDown,1
1000000,2,TrialReward,RewardPatrol,12
1000000,2,TrialReward,TrialReward,3
1000000,3,ChapterPack,RewardPatrol,1
1000000,3,ChestItem,ChestItem,20
1000000,3,ChestItem,DailyReward,2
1000000,3,ChestItem,DailyShop,2
1000000,3,ChestItem,LevelDown,1
1000000,3,ChestItem,Mission,35
1000000,3,ChestItem,QuickPatrol,1
1000000,3,ChestItem,RewardPatrol,10
1000000,3,ChestItem,RewardStage,1
1000000,3,ChestItem,TrialReward,2
1000000,3,DailyReward,,2
1000000,3,DailyReward,ChestItem,1
1000000,3,DailyReward,DailyReward,10
1000000,3,DailyReward,DailyShop,1
1000000,3,DailyReward,LevelDown,1
1000000,3,DailyReward,Mission,5
1000000,3,DailyReward,ResourceShop,1
1000000,3,DailyReward,RewardPatrol,3
1000000,3,DailyReward,TrialReward,2
1000000,3,DailyShop,,7
1000000,3,DailyShop,DailyShop,28
1000000,3,DailyShop,LevelDown,4
1000000,3,DailyShop,Mission,6
1000000,3,DailyShop,ResourceShop,25
1000000,3,DailyShop,RewardPatrol,19
1000000,3,DailyShop,RewardStage,1
1000000,3,LevelDown,,2
1000000,3,LevelDown,ChapterPack,1
1000000,3,LevelDown,LevelDown,5
1000000,3,LevelDown,Mission,4
1000000,3,LevelDown,ResourceShop,3
1000000,3,LevelDown,RewardPatrol,14
1000000,3,LevelDown,RewardStage,4
1000000,3,LevelDown,TrialReward,1
1000000,3,Mission,,15
1000000,3,Mission,ChestItem,50
1000000,3,Mission,DailyReward,10
1000000,3,Mission,DailyShop,8
1000000,3,Mission,LevelDown,1
1000000,3,Mission,Mission,435
1000000,3,Mission,ResourceShop,17
1000000,3,Mission,RewardPatrol,27
1000000,3,Mission,RewardStage,12
1000000,3,Mission,TrialReward,5
1000000,3,QuickPatrol,,2
1000000,3,QuickPatrol,DailyShop,1
1000000,3,QuickPatrol,Mission,3
1000000,3,QuickPatrol,QuickPatrol,5
1000000,3,QuickPatrol,RewardPatrol,1
1000000,3,QuickPatrol,RewardStage,2
1000000,3,QuickPatrol,TrialReward,1
1000000,3,ResourceShop,,99
1000000,3,ResourceShop,DailyShop,10
1000000,3,ResourceShop,LevelDown,8
1000000,3,ResourceShop,Mission,17
1000000,3,ResourceShop,QuickPatrol,1
1000000,3,ResourceShop,ResourceShop,98
1000000,3,ResourceShop,RewardPatrol,123
1000000,3,ResourceShop,RewardStage,80
1000000,3,ResourceShop,TrialReward,1
1000000,3,RewardPatrol,,24
1000000,3,RewardPatrol,ChestItem,1
1000000,3,RewardPatrol,DailyShop,42
1000000,3,RewardPatrol,LevelDown,9
1000000,3,RewardPatrol,Mission,64
1000000,3,RewardPatrol,QuickPatrol,7
1000000,3,RewardPatrol,ResourceShop,20
1000000,3,RewardPatrol,RewardPatrol,93
1000000,3,RewardPatrol,RewardStage,19
1000000,3,RewardPatrol,TrialReward,11
1000000,3,RewardStage,,64
1000000,3,RewardStage,DailyReward,1
1000000,3,RewardStage,DailyShop,1
1000000,3,RewardStage,LevelDown,4
1000000,3,RewardStage,Mission,7
1000000,3,RewardStage,ResourceShop,96
1000000,3,RewardStage,RewardPatrol,64
1000000,3,RewardStage,RewardStage,35
1000000,3,TrialReward,,1
1000000,3,TrialReward,DailyShop,2
1000000,3,TrialReward,Mission,5
1000000,3,TrialReward,ResourceShop,1
1000000,3,TrialReward,RewardPatrol,16
1000000,3,TrialReward,RewardStage,1
1000000,3,TrialReward,TrialReward,6
1000000,4,ChapterPack,Mission,1
1000000,4,ChestItem,,2
1000000,4,ChestItem,ChestItem,14
1000000,4,ChestItem,DailyReward,4
1000000,4,ChestItem,DailyShop,3
1000000,4,ChestItem,LevelDown,4
1000000,4,ChestItem,Mission,28
1000000,4,ChestItem,RewardPatrol,14
1000000,4,ChestItem,RewardStage,2
1000000,4,ChestItem,TrialReward,2
1000000,4,DailyReward,ChestItem,2
1000000,4,DailyReward,DailyShop,1
1000000,4,DailyReward,Mission,1
1000000,4,DailyReward,RewardPatrol,1
1000000,4,DailyShop,,2
1000000,4,DailyShop,DailyShop,20
1000000,4,DailyShop,LevelDown,3
1000000,4,DailyShop,Mission,4
1000000,4,DailyShop,ResourceShop,16
1000000,4,DailyShop,RewardPatrol,12
1000000,4,DailyShop,TrialReward,2
1000000,4,LevelDown,,1
1000000,4,LevelDown,DailyShop,1
1000000,4,LevelDown,LevelDown,1
1000000,4,LevelDown,Mission,1
1000000,4,LevelDown,ResourceShop,2
1000000,4,LevelDown,RewardPatrol,9
1000000,4,LevelDown,RewardStage,1
1000000,4,Mission,,8
1000000,4,Mission,ChestItem,52
1000000,4,Mission,DailyReward,1
1000000,4,Mission,DailyShop,5
1000000,4,Mission,LevelDown,2
1000000,4,Mission,Mission,246
1000000,4,Mission,QuickPatrol,1
1000000,4,Mission,ResourceShop,5
1000000,4,Mission,RewardPatrol,16
1000000,4,Mission,RewardStage,6
1000000,4,Mission,TrialReward,4
1000000,4,QuickPatrol,DailyShop,1
1000000,4,QuickPatrol,Mission,1
1000000,4,QuickPatrol,QuickPatrol,1
1000000,4,QuickPatrol,RewardPatrol,2
1000000,4,QuickPatrol,RewardStage,1
1000000,4,ResourceShop,,42
1000000,4,ResourceShop,ChapterPack,1
1000000,4,ResourceShop,DailyReward,1
1000000,4,ResourceShop,DailyShop,3
1000000,4,ResourceShop,LevelDown,4
1000000,4,ResourceShop,Mission,9
1000000,4,ResourceShop,ResourceShop,34
1000000,4,ResourceShop,RewardPatrol,49
1000000,4,ResourceShop,RewardStage,24
1000000,4,ResourceShop,TrialReward,4
1000000,4,RewardPatrol,,17
1000000,4,RewardPatrol,ChestItem,1
1000000,4,RewardPatrol,DailyReward,4
1000000,4,RewardPatrol,DailyShop,28
1000000,4,RewardPatrol,LevelDown,1
1000000,4,RewardPatrol,Mission,51
1000000,4,RewardPatrol,QuickPatrol,3
1000000,4,RewardPatrol,ResourceShop,9
1000000,4,RewardPatrol,RewardPatrol,81
1000000,4,RewardPatrol,RewardStage,5
1000000,4,RewardPatrol,TrialReward,14
1000000,4,RewardStage,,28
1000000,4,RewardStage,DailyShop,1
1000000,4,RewardStage,LevelDown,1
1000000,4,RewardStage,Mission,3
1000000,4,RewardStage,ResourceShop,29
1000000,4,RewardStage,RewardPatrol,24
1000000,4,RewardStage,RewardStage,16
1000000,4,TrialReward,,1
1000000,4,TrialReward,Mission,5
1000000,4,TrialReward,RewardPatrol,20
1000000,4,TrialReward,TrialReward,6
1000000,5,ChestItem,,1
1000000,5,ChestItem,ChestItem,12
1000000,5,ChestItem,DailyReward,3
1000000,5,ChestItem,DailyShop,1
1000000,5,ChestItem,LevelDown,1
1000000,5,ChestItem,Mission,13
1000000,5,ChestItem,ResourceShop,4
1000000,5,ChestItem,RewardPatrol,7
1000000,5,ChestItem,RewardStage,1
1000000,5,DailyReward,DailyReward,2
1000000,5,DailyReward,DailyShop,5
1000000,5,DailyReward,LevelDown,1
1000000,5,DailyReward,Mission,4
1000000,5,DailyReward,RewardPatrol,6
1000000,5,DailyReward,TrialReward,1
1000000,5,DailyShop,,5
1000000,5,DailyShop,DailyShop,26
1000000,5,DailyShop,Mission,3
1000000,5,DailyShop,ResourceShop,19
1000000,5,DailyShop,RewardPatrol,10
1000000,5,LevelDown,,1
1000000,5,LevelDown,LevelDown,9
1000000,5,LevelDown,Mission,2
1000000,5,LevelDown,RewardPatrol,4
1000000,5,LevelDown,TrialReward,2
1000000,5,Mission,,4
1000000,5,Mission,ChestItem,30
1000000,5,Mission,DailyReward,4
1000000,5,Mission,DailyShop,2
1000000,5,Mission,LevelDown,1
1000000,5,Mission,Mission,206
1000000,5,Mission,ResourceShop,5
1000000,5,Mission,RewardPatrol,12
1000000,5,Mission,RewardStage,3
1000000,5,QuickPatrol,DailyReward,2
1000000,5,QuickPatrol,DailyShop,2
1000000,5,QuickPatrol,Mission,1
1000000,5,ResourceShop,,15
1000000,5,ResourceShop,DailyReward,1
1000000,5,ResourceShop,DailyShop,4
1000000,5,ResourceShop,LevelDown,1
1000000,5,ResourceShop,Mission,6
1000000,5,ResourceShop,ResourceShop,26
1000000,5,ResourceShop,RewardPatrol,23
1000000,5,ResourceShop,RewardStage,13
1000000,5,ResourceShop,TrialReward,4
1000000,5,RewardPatrol,,9
1000000,5,RewardPatrol,ChestItem,1
1000000,5,RewardPatrol,DailyReward,3
1000000,5,RewardPatrol,DailyShop,19
1000000,5,RewardPatrol,LevelDown,3
1000000,5,RewardPatrol,Mission,24
1000000,5,RewardPatrol,QuickPatrol,5
1000000,5,RewardPatrol,ResourceShop,8
1000000,5,RewardPatrol,RewardPatrol,44
1000000,5,RewardPatrol,RewardStage,5
1000000,5,RewardPatrol,TrialReward,7
1000000,5,RewardStage,,11
1000000,5,RewardStage,LevelDown,1
1000000,5,RewardStage,Mission,1
1000000,5,RewardStage,ResourceShop,8
1000000,5,RewardStage,RewardPatrol,8
1000000,5,RewardStage,RewardStage,10
1000000,5,TrialReward,,1
1000000,5,TrialReward,DailyShop,3
1000000,5,TrialReward,LevelDown,1
1000000,5,TrialReward,Mission,3
1000000,5,TrialReward,RewardPatrol,10
1000000,5,TrialReward,TrialReward,7
1000000,6,ChestItem,ChestItem,7
1000000,6,ChestItem,DailyReward,1
1000000,6,ChestItem,DailyShop,5
1000000,6,ChestItem,LevelDown,1
1000000,6,ChestItem,Mission,9
1000000,6,ChestItem,RewardPatrol,4
1000000,6,ChestItem,TrialReward,1
1000000,6,DailyReward,ChestItem,6
1000000,6,DailyReward,DailyReward,1
1000000,6,DailyReward,DailyShop,1
1000000,6,DailyReward,Mission,1
1000000,6,DailyShop,,1
1000000,6,DailyShop,DailyShop,7
1000000,6,DailyShop,ResourceShop,13
1000000,6,DailyShop,RewardPatrol,5
1000000,6,DailyShop,RewardStage,1
1000000,6,DailyShop,TrialReward,1
1000000,6,LevelDown,ChestItem,1
1000000,6,LevelDown,Mission,1
1000000,6,LevelDown,ResourceShop,2
1000000,6,LevelDown,RewardPatrol,2
1000000,6,LevelDown,TrialReward,1
1000000,6,Mission,,6
1000000,6,Mission,ChestItem,15
1000000,6,Mission,DailyReward,2
1000000,6,Mission,DailyShop,4
1000000,6,Mission,LevelDown,1
1000000,6,Mission,Mission,136
1000000,6,Mission,ResourceShop,2
1000000,6,Mission,RewardPatrol,16
1000000,6,Mission,RewardStage,1
1000000,6,Mission,TrialReward,1
1000000,6,QuickPatrol,QuickPatrol,3
1000000,6,QuickPatrol,RewardStage,2
1000000,6,ResourceShop,,9
1000000,6,ResourceShop,DailyShop,2
1000000,6,ResourceShop,LevelDown,1
1000000,6,ResourceShop,Mission,5
1000000,6,ResourceShop,ResourceShop,9
1000000,6,ResourceShop,RewardPatrol,17
1000000,6,ResourceShop,RewardStage,5
1000000,6,ResourceShop,TrialReward,3
1000000,6,RewardPatrol,,7
1000000,6,RewardPatrol,DailyReward,5
1000000,6,RewardPatrol,DailyShop,11
1000000,6,RewardPatrol,LevelDown,1
1000000,6,RewardPatrol,Mission,19
1000000,6,RewardPatrol,QuickPatrol,3
1000000,6,RewardPatrol,ResourceShop,6
1000000,6,RewardPatrol,RewardPatrol,27
1000000,6,RewardPatrol,RewardStage,3
1000000,6,RewardPatrol,TrialReward,1
1000000,6,RewardStage,,2
1000000,6,RewardStage,LevelDown,1
1000000,6,RewardStage,Mission,1
1000000,6,RewardStage,ResourceShop,6
1000000,6,RewardStage,RewardPatrol,11
1000000,6,RewardStage,RewardStage,5
1000000,6,TrialReward,RewardPatrol,7
1000000,6,TrialReward,TrialReward,2
1000000,7,ChestItem,ChestItem,11
1000000,7,ChestItem,DailyShop,3
1000000,7,ChestItem,LevelDown,4
1000000,7,ChestItem,Mission,19
1000000,7,ChestItem,ResourceShop,1
1000000,7,ChestItem,RewardPatrol,11
1000000,7,ChestItem,TrialReward,1
1000000,7,DailyReward,ChestItem,1
1000000,7,DailyReward,DailyReward,6
1000000,7,DailyReward,DailyShop,3
1000000,7,DailyReward,Mission,3
1000000,7,DailyReward,RewardPatrol,3
1000000,7,DailyReward,TrialReward,1
1000000,7,DailyShop,ChestItem,1
1000000,7,DailyShop,DailyShop,10
1000000,7,DailyShop,Mission,4
1000000,7,DailyShop,ResourceShop,10
1000000,7,DailyShop,RewardPatrol,5
1000000,7,DailyShop,TrialReward,2
1000000,7,LevelDown,LevelDown,1
1000000,7,LevelDown,Mission,1
1000000,7,LevelDown,RewardPatrol,6
1000000,7,Mission,,4
1000000,7,Mission,ChestItem,38
1000000,7,Mission,DailyReward,2
1000000,7,Mission,DailyShop,2
1000000,7,Mission,LevelDown,1
1000000,7,Mission,Mission,172
1000000,7,Mission,ResourceShop,1
1000000,7,Mission,RewardPatrol,12
1000000,7,Mission,TrialReward,1
1000000,7,QuickPatrol,Mission,4
1000000,7,QuickPatrol,QuickPatrol,2
1000000,7,ResourceShop,,2
1000000,7,ResourceShop,ChestItem,1
1000000,7,ResourceShop,DailyReward,2
1000000,7,ResourceShop,DailyShop,2
1000000,7,ResourceShop,LevelDown,1
1000000,7,ResourceShop,Mission,5
1000000,7,ResourceShop,ResourceShop,5
1000000,7,ResourceShop,RewardPatrol,8
1000000,7,ResourceShop,RewardStage,2
1000000,7,RewardPatrol,,2
1000000,7,RewardPatrol,ChestItem,1
1000000,7,RewardPatrol,DailyReward,6
1000000,7,RewardPatrol,DailyShop,6
1000000,7,RewardPatrol,LevelDown,1
1000000,7,RewardPatrol,Mission,25
1000000,7,RewardPatrol,QuickPatrol,3
1000000,7,RewardPatrol,ResourceShop,5
1000000,7,RewardPatrol,RewardPatrol,21
1000000,7,RewardPatrol,RewardStage,1
1000000,7,RewardPatrol,TrialReward,2
1000000,7,RewardStage,,1
1000000,7,RewardStage,ResourceShop,2
1000000,7,RewardStage,RewardPatrol,3
1000000,7,RewardStage,RewardStage,1
1000000,7,TrialReward,DailyReward,1
1000000,7,TrialReward,DailyShop,2
1000000,7,TrialReward,Mission,1
1000000,7,TrialReward,RewardPatrol,2
1000000,8,ChestItem,ChestItem,5
1000000,8,ChestItem,DailyReward,3
1000000,8,ChestItem,DailyShop,6
1000000,8,ChestItem,Mission,3
1000000,8,ChestItem,QuickPatrol,1
1000000,8,ChestItem,RewardPatrol,4
1000000,8,DailyReward,ChestItem,6
1000000,8,DailyReward,DailyShop,1
1000000,8,DailyReward,Mission,1
1000000,8,DailyReward,ResourceShop,1
